patnum,assignee,pgpub_id,assignee_cleaned,cik,company_name,Cleaned_company_name,Score,Score
5842444,"Commonwealth Industries, Inc.",,commonwealthindustries,894417,COMMONWEALTH INDUSTRIES INC/DE/,commonwealthindustriesincde,90.0,90.0
5842444,"Commonwealth Industries, Inc.",,commonwealthindustries,934747,COMMONWEALTH INDUSTRIES INC/DE/,commonwealthindustriesincde,90.0,90.0
5842444,"Commonwealth Industries, Inc.",,commonwealthindustries,934747,COMMONWEALTH INDUSTRIES INC/DE/,commonwealthindustriesincde,90.0,90.0
5842444,"Commonwealth Industries, Inc.",,commonwealthindustries,934747,COMMONWEALTH INDUSTRIES INC/DE/,commonwealthindustriesincde,90.0,90.0
5842444,"Commonwealth Industries, Inc.",,commonwealthindustries,934747,COMMONWEALTH INDUSTRIES INC/DE/,commonwealthindustriesincde,90.0,90.0
3153000,COMMONWEALTH NATIONAL BANK,,commonwealthnationalbank,1609656,Commonwealth National Bank,commonwealthnationalbank,100.0,100.0
3153000,COMMONWEALTH NATIONAL BANK,,commonwealthnationalbank,1017503,COMMONWEALTH NATIONAL BANK /AL /MSD,commonwealthnationalbankalmsd,85.24590163934427,85.24590163934427
3153000,COMMONWEALTH NATIONAL BANK,,commonwealthnationalbank,890510,COMMONWEALTH NATIONAL BANK /TA /AL,commonwealthnationalbanktaal,86.66666666666667,86.66666666666667
2826062,Commonwealth of Australia,,commonwealthaustralia,805157,COMMONWEALTH OF AUSTRALIA,commonwealthaustralia,100.0,100.0
5448670,"CommScope, Inc.",,commscope,1035884,COMMSCOPE INC,commscope,92.85714285714286,92.85714285714286
4472595,"COMMSCOPE, INC. OF NORTH CAROLINA",,commscopenorthcarolina,1499271,"CommScope, Inc. of North Carolina",commscopenorthcarolina,100.0,100.0
4544081,"COMMUNICATIONS TECHNOLOGY, INC.",,communicationstechnology,1594455,"CommuniCare Technology, Inc.",communicaretechnology,88.13559322033898,88.13559322033898
5368245,"Communication Cable, Inc.",,communicationcable,789869,COMMUNICATION CABLE INC,communicationcable,95.83333333333334,95.83333333333334
3867022,COMMUNICATION CORP Inc,,communication,1109111,COMMUNICATION CONCEPTS INC,communicationconcepts,87.5,87.5
4531231,Communication Intelligence Corporation,,communicationintelligence,23666,COMMUNICATION INTELLIGENCE CORP,communicationintelligence,89.85507246376811,89.85507246376811
4531231,Communication Intelligence Corporation,,communicationintelligence,727634,COMMUNICATION INTELLIGENCE CORP,communicationintelligence,89.85507246376811,89.85507246376811
4531231,Communication Intelligence Corporation,,communicationintelligence,727634,COMMUNICATION INTELLIGENCE CORP,communicationintelligence,89.85507246376811,89.85507246376811
4710929,"Communication Devices, Inc.",,communicationdevices,1385290,COMMUNICATION SERVICES INC,communicationservices,90.56603773584906,90.56603773584906
4710929,"Communication Devices, Inc.",,communicationdevices,1516176,"Communication Services, LLC",communicationservices,85.18518518518519,85.18518518518519
4710929,"Communication Devices, Inc.",,communicationdevices,1516176,"COMMUNICATION SERVICES, LLC",communicationservices,85.18518518518519,85.18518518518519
4710929,"Communication Devices, Inc.",,communicationdevices,1516176,"Communication Services, LLC",communicationservices,85.18518518518519,85.18518518518519
4710929,"Communication Devices, Inc.",,communicationdevices,1516176,"COMMUNICATION SERVICES, LLC",communicationservices,85.18518518518519,85.18518518518519
4710929,"Communication Devices, Inc.",,communicationdevices,1516176,"Communication Services, LLC",communicationservices,85.18518518518519,85.18518518518519
3419871,COMMUNICATION STRUCTURES Inc,,communicationstructures,1102144,COMMUNICATION VENTURES INC,communicationventures,85.18518518518519,85.18518518518519
4126489,"COMMUNICATIONS & POWER INDUSTRIES, INC.",,communicationspowerindustries,1000666,COMMUNICATIONS & POWER INDUSTRIES ASIA INC,communicationspowerindustriesasia,91.35802469135803,91.35802469135803
4126489,"COMMUNICATIONS & POWER INDUSTRIES, INC.",,communicationspowerindustries,1000654,COMMUNICATIONS & POWER INDUSTRIES HOLDING CORP,communicationspowerindustries,87.05882352941177,87.05882352941177
4126489,"COMMUNICATIONS & POWER INDUSTRIES, INC.",,communicationspowerindustries,1000654,COMMUNICATIONS & POWER INDUSTRIES HOLDING CORP,communicationspowerindustries,87.05882352941177,87.05882352941177
4126489,"COMMUNICATIONS & POWER INDUSTRIES, INC.",,communicationspowerindustries,1000564,COMMUNICATIONS & POWER INDUSTRIES INC,communicationspowerindustries,97.36842105263158,97.36842105263158
4126489,"COMMUNICATIONS & POWER INDUSTRIES, INC.",,communicationspowerindustries,1000654,COMMUNICATIONS & POWER INDUSTRIES INC,communicationspowerindustries,97.36842105263158,97.36842105263158
5532462,Communications & Power Industries,,communicationspowerindustries,1000564,COMMUNICATIONS & POWER INDUSTRIES LLC,communicationspowerindustries,94.28571428571428,94.28571428571428
6044154,"Communications Devices, Inc.",,communicationsdevices,1268798,COMMUNICATIONS DATA SERVICES INC,communicationsdataservices,86.66666666666667,86.66666666666667
3867022,COMMUNICATION CORP Inc,,communication,355627,COMMUNICATIONS GROUP INC,communicationsgroup,86.95652173913044,86.95652173913044
5283572,Communications Instruments Inc.,,communicationsinstruments,1053916,COMMUNICATIONS INSTRUMENTS INC,communicationsinstruments,98.36065573770492,98.36065573770492
5966427,"Communications Networks, Inc.",,communicationsnetworks,1572075,"COMMUNICATIONS ONE, INC.",communicationsone,86.79245283018868,86.79245283018868
5966427,"Communications Networks, Inc.",,communicationsnetworks,1572075,"Communications One, Inc.",communicationsone,86.79245283018868,86.79245283018868
3644687,COMMUNICATIONS RESEARCH CO,,communicationsresearch,1122686,COMMUNICATIONS RESEARCH INC,communicationsresearch,94.33962264150944,94.33962264150944
3289084,Communications Systems Inc,,communicationssystems,22701,COMMUNICATIONS SYSTEMS INC,communicationssystems,100.0,100.0
3289084,Communications Systems Inc,,communicationssystems,22701,COMMUNICATIONS SYSTEMS INC,communicationssystems,100.0,100.0
3289084,Communications Systems Inc,,communicationssystems,22701,COMMUNICATIONS SYSTEMS INC/MN,communicationssystemsincmn,94.54545454545455,94.54545454545455
3453638,COMMUNICATIONS Inc,,communications,1001270,COMMUNICATIONS USA INC,communicationsusa,90.0,90.0
3863370,COMMUNICATORS Inc,,communicators,1214555,COMMUNICATOR INC,communicator,96.96969696969697,96.96969696969697
3403225,COMMUNITYPE CORP,,communitype,22703,COMMUNIDYNE CORP,communidyne,87.5,87.5
3602792,Community Bank,,communitybank,1257282,COMMUNITY BANK,communitybank,100.0,100.0
3602792,Community Bank,,communitybank,1468119,Community Bank,communitybank,100.0,100.0
3602792,Community Bank,,communitybank,831029,COMMUNITY BANK /TA,communitybankta,87.5,87.5
3602792,Community Bank,,communitybank,831029,COMMUNITY BANK /TA,communitybankta,87.5,87.5
3602792,Community Bank,,communitybank,831029,COMMUNITY BANK /TA,communitybankta,87.5,87.5
3602792,Community Bank,,communitybank,911121,COMMUNITY BANK/NC,communitybanknc,90.32258064516128,90.32258064516128
5488717,"COTUIT CAPITAL, LLC",,cotuitcapital,1608698,Community Capital LLC,communitycapital,85.0,85.0
5596241,"COMMUNITY WEBS, INC.",,communitywebs,1527950,"Community Cash, Inc.",communitycash,85.0,85.0
3403225,COMMUNITYPE CORP,,communitype,1412822,COMMUNITY GP CORP.,communitygp,88.23529411764706,88.23529411764706
3403225,COMMUNITYPE CORP,,communitype,1412822,Community GP Corp.,communitygp,88.23529411764706,88.23529411764706
3403225,COMMUNITYPE CORP,,communitype,1412822,COMMUNITY GP CORP.,communitygp,88.23529411764706,88.23529411764706
3403225,COMMUNITYPE CORP,,communitype,1412822,Community GP Corp.,communitygp,88.23529411764706,88.23529411764706
3872448,COMMUNITY HEALTH COMPUTING Inc,,communityhealthcomputing,865263,COMMUNITY HEALTH COMPUTING CORP,communityhealthcomputing,91.80327868852459,91.80327868852459
5611729,"Community Lottery Systems, Inc.",,communitylotterysystems,1412824,"Community Health Systems, Inc.",communityhealthsystems,85.24590163934427,85.24590163934427
5611729,"Community Lottery Systems, Inc.",,communitylotterysystems,1412824,"COMMUNITY HEALTH SYSTEMS, INC.",communityhealthsystems,85.24590163934427,85.24590163934427
5611729,"Community Lottery Systems, Inc.",,communitylotterysystems,1412824,"Community Health Systems, Inc.",communityhealthsystems,85.24590163934427,85.24590163934427
3403225,COMMUNITYPE CORP,,communitype,1412826,COMMUNITY LP CORP.,community,88.23529411764706,88.23529411764706
3403225,COMMUNITYPE CORP,,communitype,1412826,Community LP Corp.,community,88.23529411764706,88.23529411764706
3403225,COMMUNITYPE CORP,,communitype,1412826,COMMUNITY LP CORP.,community,88.23529411764706,88.23529411764706
3403225,COMMUNITYPE CORP,,communitype,1412826,Community LP Corp.,community,88.23529411764706,88.23529411764706
5285398,COMMUNITY NATIONAL BANK,,communitynationalbank,838415,COMMUNITY NATIONAL BANK /TA,communitynationalbankta,92.0,92.0
3403225,COMMUNITYPE CORP,,communitype,1421954,COMMUNITY POWER CORP,communitypower,88.88888888888889,88.88888888888889
3602792,Community Bank,,communitybank,1389619,COMMUNITYBANKS,communitybanks,92.85714285714286,92.85714285714286
3602792,Community Bank,,communitybank,1389619,CommunityBanks,communitybanks,92.85714285714286,92.85714285714286
5439255,"COMMUNICORP., INC.",,communicorp,1680568,"CommunityCo, Inc.",communityco,85.71428571428572,85.71428571428572
3403225,COMMUNITYPE CORP,,communitype,1020347,COMMUNITYCORP,communitycorp,89.65517241379311,89.65517241379311
4943685,"Commu-Tec, Inc.",,commutec,1717731,"Commure, Inc.",commure,85.71428571428572,85.71428571428572
5559991,"COMMVAULT SYSTEMS, INC.",,commvaultsystems,1169561,COMMVAULT SYSTEMS INC,commvaultsystems,95.45454545454545,95.45454545454545
3138382,COMET CORP,,comet,23055,COMNET CORP,comnet,95.23809523809523,95.23809523809523
4654842,"COMPUNETIX, INC.",,compunetix,1327855,COMNETIX INC,comnetix,85.71428571428572,85.71428571428572
4370707,"Computer Service, Inc.",,computerservice,1537689,"COMP SERVICES, INC.",compservices,87.8048780487805,87.8048780487805
4370707,"Computer Service, Inc.",,computerservice,1537689,"Comp Services, Inc.",compservices,87.8048780487805,87.8048780487805
4370707,"Computer Service, Inc.",,computerservice,1537689,"COMP SERVICES, INC.",compservices,87.8048780487805,87.8048780487805
4370707,"Computer Service, Inc.",,computerservice,1537689,"Comp Services, Inc.",compservices,87.8048780487805,87.8048780487805
4370707,"Computer Service, Inc.",,computerservice,1537689,"COMP SERVICES, INC.",compservices,87.8048780487805,87.8048780487805
4370707,"Computer Service, Inc.",,computerservice,1537689,"Comp Services, Inc.",compservices,87.8048780487805,87.8048780487805
4370707,"Computer Service, Inc.",,computerservice,1537689,"COMP SERVICES, INC.",compservices,87.8048780487805,87.8048780487805
4370707,"Computer Service, Inc.",,computerservice,1537689,"Comp Services, Inc.",compservices,87.8048780487805,87.8048780487805
4370707,"Computer Service, Inc.",,computerservice,1537689,"COMP SERVICES, INC.",compservices,87.8048780487805,87.8048780487805
4370707,"Computer Service, Inc.",,computerservice,1537689,"Comp Services, Inc.",compservices,87.8048780487805,87.8048780487805
3489638,Compac Corp,,compac,1194217,COMPAC CORP,compac,100.0,100.0
4815429,"Combustion Technologies, Inc.",,combustiontechnologies,1500315,"Compaction Technologies, Inc.",compactiontechnologies,89.65517241379311,89.65517241379311
4815429,"Combustion Technologies, Inc.",,combustiontechnologies,1500315,"COMPACTION TECHNOLOGIES, INC.",compactiontechnologies,89.65517241379311,89.65517241379311
4815429,"Combustion Technologies, Inc.",,combustiontechnologies,1500315,"Compaction Technologies, Inc.",compactiontechnologies,89.65517241379311,89.65517241379311
3162986,COMPATNIE DE SAINT GOBAIN,,compatniesaintgobain,1012037,COMPAGNIE DE SAINT GOBAIN,compagniesaintgobain,96.0,96.0
2508953,Compagnie des Machines Bull SA,,compagniemachinesbull,1073432,COMPAGNIE DES MACHINES BULL /FI,compagniemachinesbullfi,91.80327868852459,91.80327868852459
2034447,Compagnie Generale de Geophysique SA,,compagniegeneralegeophysique,1037961,COMPAGNIE GENERALE DE GEOPHYSIQUE /ADR/,compagniegeneralegeophysiqueadr,93.33333333333333,93.33333333333333
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,COMPANHIA VALE DO RIO DOCE,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,Companhia Vale do Rio Doce,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,COMPANHIA VALE DO RIO DOCE,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,Companhia Vale do Rio Doce,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,COMPANHIA VALE DO RIO DOCE,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,Companhia Vale do Rio Doce,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,COMPANHIA VALE DO RIO DOCE,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,Companhia Vale do Rio Doce,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,COMPANHIA VALE DO RIO DOCE,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,Companhia Vale do Rio Doce,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,COMPANHIA VALE DO RIO DOCE,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,Companhia Vale do Rio Doce,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,COMPANHIA VALE DO RIO DOCE,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,Companhia Vale do Rio Doce,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,COMPANHIA VALE DO RIO DOCE,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,Companhia Vale do Rio Doce,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,COMPANHIA VALE DO RIO DOCE,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,Companhia Vale do Rio Doce,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,COMPANHIA VALE DO RIO DOCE,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,917851,Companhia Vale do Rio Doce,companhiavaledoriodoce,100.0,100.0
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,915754,COMPANHIA VALE DO RIO DOCE /FI,companhiavaledoriodocefi,92.85714285714286,92.85714285714286
5908166,Companhia Vale Do Rio Doce,,companhiavaledoriodoce,1168343,COMPANHIA VALE DO RIO DOCE/ADR,companhiavaledoriodoceadr,92.85714285714286,92.85714285714286
5918975,"Compaction America, Inc.",,compactionamerica,1607183,"Companion Medical, Inc.",companionmedical,85.1063829787234,85.1063829787234
4545178,"Compmail Systems, Inc.",,compmailsystems,1697689,"CompanionLabs Systems, Inc.",companionlabssystems,85.71428571428572,85.71428571428572
4594809,COMPANY M,,m,1068124,Company Name,name,85.71428571428572,85.71428571428572
4594809,COMPANY M,,m,1068130,Company Name,name,85.71428571428572,85.71428571428572
5867675,Compaq Computer Corp,,compaqcomputer,703667,COMPAQ COMPUTER CORP,compaqcomputer,100.0,100.0
5867675,Compaq Computer Corp,,compaqcomputer,711600,COMPAQ COMPUTER CORP,compaqcomputer,100.0,100.0
5867675,Compaq Computer Corp,,compaqcomputer,714154,COMPAQ COMPUTER CORP,compaqcomputer,100.0,100.0
5867675,Compaq Computer Corp,,compaqcomputer,714154,COMPAQ COMPUTER CORP,compaqcomputer,100.0,100.0
5867675,Compaq Computer Corp,,compaqcomputer,714154,COMPAQ COMPUTER CORP,compaqcomputer,100.0,100.0
5867675,Compaq Computer Corp,,compaqcomputer,824606,COMPAQ COMPUTER CORP,compaqcomputer,100.0,100.0
5867675,Compaq Computer Corp,,compaqcomputer,1018400,COMPAQ COMPUTER CORP,compaqcomputer,100.0,100.0
5867675,Compaq Computer Corp,,compaqcomputer,1045569,COMPAQ COMPUTER CORP,compaqcomputer,100.0,100.0
5432907,"COMPAQ-DALLAS, INC.",,compaqdallas,1003267,COMPAQ DALLAS INC,compaqdallas,88.88888888888889,88.88888888888889
5862943,"Compare Generiks, Inc.",,comparegeneriks,1005283,COMPARE GENERIKS INC,comparegeneriks,95.23809523809523,95.23809523809523
2780107,COPAR Inc,,copar,933086,COMPARE INC,compare,90.0,90.0
3727082,COMARD CONTROLS Inc,,comardcontrols,1159376,COMPAS CONTROLS INC,compascontrols,89.47368421052632,89.47368421052632
5859891,CMSI ACQUISITION CORP.,,cmsiacquisition,1381790,COMPASS ACQUISITION CORP,compassacquisition,86.95652173913044,86.95652173913044
5859891,CMSI ACQUISITION CORP.,,cmsiacquisition,1381790,Compass Acquisition CORP,compassacquisition,86.95652173913044,86.95652173913044
5859891,CMSI ACQUISITION CORP.,,cmsiacquisition,1381790,COMPASS ACQUISITION CORP,compassacquisition,86.95652173913044,86.95652173913044
5859891,CMSI ACQUISITION CORP.,,cmsiacquisition,1381790,Compass Acquisition CORP,compassacquisition,86.95652173913044,86.95652173913044
5859891,CMSI ACQUISITION CORP.,,cmsiacquisition,1381790,COMPASS ACQUISITION CORP,compassacquisition,86.95652173913044,86.95652173913044
5859891,CMSI ACQUISITION CORP.,,cmsiacquisition,1381790,Compass Acquisition CORP,compassacquisition,86.95652173913044,86.95652173913044
5859891,CMSI ACQUISITION CORP.,,cmsiacquisition,1381790,Compass Acquisition CORP,compassacquisition,86.95652173913044,86.95652173913044
5859891,CMSI ACQUISITION CORP.,,cmsiacquisition,1381790,Compass Acquisition CORP,compassacquisition,86.95652173913044,86.95652173913044
5859891,CMSI ACQUISITION CORP.,,cmsiacquisition,1381790,COMPASS ACQUISITION CORP,compassacquisition,86.95652173913044,86.95652173913044
5859891,CMSI ACQUISITION CORP.,,cmsiacquisition,1381790,COMPASS ACQUISITION CORP,compassacquisition,86.95652173913044,86.95652173913044
4721445,"Compression Technologies, Inc.",,compressiontechnologies,1327238,COMPASS BIOTECHNOLOGIES INC.,compassbiotechnologies,86.20689655172413,86.20689655172413
4721445,"Compression Technologies, Inc.",,compressiontechnologies,1327238,COMPASS BIOTECHNOLOGIES INC.,compassbiotechnologies,86.20689655172413,86.20689655172413
4721445,"Compression Technologies, Inc.",,compressiontechnologies,1327238,COMPASS BIOTECHNOLOGIES INC.,compassbiotechnologies,86.20689655172413,86.20689655172413
5911937,"CRATOS CAPITAL MANAGEMENT, LLC",,cratoscapitalmanagement,1170375,COMPASS CAPITAL MANAGEMENT LLC,compasscapitalmanagement,86.66666666666667,86.66666666666667
6134010,CEPHAS CAPITAL PARTNERS L.P.,,cephascapitalpartners,1107848,COMPASS CAPITAL PARTNERS L P,compasscapitalpartnerslp,85.71428571428572,85.71428571428572
3837509,COMPASS HOLDING CORP,,compass,1557440,COMPASS GOLD CORP,compassgold,86.48648648648648,86.48648648648648
3837509,COMPASS HOLDING CORP,,compass,1038978,COMPASS HOLDINGS INC,compass,85.0,85.0
